RoadSegmentID,KerbsideID,RoadSegmentDescription,Latitude,Longitude,LastUpdated,Location
21115,,Elizabeth Street between Queensberry Street and Pelham Street,-37.8025816,144.9575702,2023-10-31,"-37.8025816, 144.9575702"
21470,,Hawke Street between Railway Place and Adderley Street,-37.8094114,144.9446065,2023-10-31,"-37.8094114, 144.9446065"
21470,,Hawke Street between Railway Place and Adderley Street,-37.8090884,144.9449552,2023-10-31,"-37.8090884, 144.9449552"
21449,,Abbotsford Street between Railway Place and Adderley Street,-37.8082297,144.9435303,2023-10-31,"-37.8082297, 144.9435303"
20003,,Lonsdale Street between Exhibition Street and Russell Street,-37.8105213,144.9679021,2024-09-25,"-37.8105213, 144.9679021"
20051,,Little Bourke Street between Exhibition Street and Russell Street,-37.8112897,144.9694847,2023-10-31,"-37.8112897, 144.9694847"
20051,,Little Bourke Street between Exhibition Street and Russell Street,-37.811252,144.9696126,2023-10-31,"-37.811252, 144.9696126"
20051,,Little Bourke Street between Exhibition Street and Russell Street,-37.8112341,144.9696732,2023-10-31,"-37.8112341, 144.9696732"
20034,,Little Lonsdale Street between Spring Street and Exhibition Street,-37.8087108,144.9705313,2023-10-31,"-37.8087108, 144.9705313"
21343,,Spencer Street between Abbotsford Street and Dryburgh Street,-37.8057107,144.943609,2023-10-31,"-37.8057107, 144.943609"
21343,,Spencer Street between Abbotsford Street and Dryburgh Street,-37.8059142,144.9440745,2023-10-31,"-37.8059142, 144.9440745"
21343,,Spencer Street between Abbotsford Street and Dryburgh Street,-37.806041,144.9443647,2023-10-31,"-37.806041, 144.9443647"
21535,,Miller Street between Anderson Street and Laurens Street,-37.8051981,144.941446,2023-10-31,"-37.8051981, 144.941446"
21535,,Miller Street between Anderson Street and Laurens Street,-37.8052052,144.9415089,2023-10-31,"-37.8052052, 144.9415089"
20394,53819,Bond Street between Flinders Street and Flinders Lane,-37.8179606,144.9627119,2023-10-31,"-37.8179606, 144.9627119"
20086,,Bourke Street between Queen Street and William Street,-37.8153847,144.9594884,2023-10-31,"-37.8153847, 144.9594884"
20587,,Canning Street between Pitt Street and Kay Street,-37.7955806,144.9733775,2023-10-31,"-37.7955806, 144.9733775"
20585,,Canning Street between Palmerston Street and Pitt Street,-37.7962319,144.9730331,2023-10-31,"-37.7962319, 144.9730331"
21402,,Milton Street between Walsh Street and Rosslyn Street,-37.8076337,144.9537016,2023-10-31,"-37.8076337, 144.9537016"
21455,,Ireland Street between Hawke Street and Abbotsford Street,-37.8076264,144.9454181,2023-10-31,"-37.8076264, 144.9454181"
21455,,Ireland Street between Hawke Street and Abbotsford Street,-37.8077955,144.9458045,2023-10-31,"-37.8077955, 144.9458045"
21455,,Ireland Street between Hawke Street and Abbotsford Street,-37.8078759,144.9456928,2023-10-31,"-37.8078759, 144.9456928"
21455,,Ireland Street between Hawke Street and Abbotsford Street,-37.8075219,144.9448841,2023-10-31,"-37.8075219, 144.9448841"
21443,,Ireland Street between Abbotsford Street and Dryburgh Street,-37.8067222,144.9433516,2023-10-31,"-37.8067222, 144.9433516"
21443,,Ireland Street between Abbotsford Street and Dryburgh Street,-37.8067781,144.943479,2023-10-31,"-37.8067781, 144.943479"
21443,,Ireland Street between Abbotsford Street and Dryburgh Street,-37.806832,144.9436021,2023-10-31,"-37.806832, 144.9436021"
21443,,Ireland Street between Abbotsford Street and Dryburgh Street,-37.8069409,144.9438506,2023-10-31,"-37.8069409, 144.9438506"
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7929922,144.9711651,2023-10-31,"-37.7929922, 144.9711651"
20570,,Intersection of Rathdowne Street and Kay Street,-37.7950514,144.9708086,2023-10-31,"-37.7950514, 144.9708086"
21351,,King Street between Roden Street and Hawke Street,-37.805961,144.9495756,2023-10-31,"-37.805961, 144.9495756"
21351,,King Street between Roden Street and Hawke Street,-37.8060908,144.9494041,2023-10-31,"-37.8060908, 144.9494041"
21433,,Roden Street between Spencer Street and King Street,-37.8066883,144.9493371,2023-10-31,"-37.8066883, 144.9493371"
21433,,Roden Street between Spencer Street and King Street,-37.8066449,144.9491558,2023-10-31,"-37.8066449, 144.9491558"
21433,,Roden Street between Spencer Street and King Street,-37.8065993,144.9495615,2023-10-31,"-37.8065993, 144.9495615"
21433,,Roden Street between Spencer Street and King Street,-37.8072015,144.9487304,2023-10-31,"-37.8072015, 144.9487304"
20224,60725,Flinders Street between King Street and Spencer Street,-37.820804,144.955528,2024-04-18,"-37.820804, 144.955528"
21373,,Roden Street between King Street and Eades Place,-37.8059943,144.9503656,2023-10-31,"-37.8059943, 144.9503656"
20103,,Little Collins Street between William Street and King Street,-37.8166502,144.9584072,2023-10-31,"-37.8166502, 144.9584072"
20038,66074,Little Lonsdale Street between Russell Street and Swanston Street,-37.8103941,144.9649469,2023-10-31,"-37.8103941, 144.9649469"
20103,63221,Little Collins Street between William Street and King Street,-37.8168778,144.9576166,2023-10-31,"-37.8168778, 144.9576166"
20103,63225,Little Collins Street between William Street and King Street,-37.8170277,144.9571655,2023-10-31,"-37.8170277, 144.9571655"
20116,62212,Collins Street between Queen Street and Market Street,-37.817037,144.9609108,2023-10-31,"-37.817037, 144.9609108"
20116,62216,Collins Street between Queen Street and Market Street,-37.8171145,144.960642,2023-10-31,"-37.8171145, 144.960642"
20137,61647,Flinders Lane between King Street and Spencer Street,-37.8199101,144.9554258,2023-10-31,"-37.8199101, 144.9554258"
20088,,Bourke Street between William Street and King Street,-37.8160943,144.9564373,2023-10-31,"-37.8160943, 144.9564373"
20135,,Flinders Lane between William Street and King Street,-37.8190278,144.9581634,2023-10-31,"-37.8190278, 144.9581634"
20069,57923,Spencer Street between Flinders Lane and Collins Street,-37.8196496,144.9545612,2023-10-31,"-37.8196496, 144.9545612"
20067,57935,Spencer Street between Flinders Street and Flinders Lane,-37.820518,144.9547086,2023-10-31,"-37.820518, 144.9547086"
20073,,Spencer Street between Little Collins Street and Bourke Street,-37.8176214,144.953347,2023-10-31,"-37.8176214, 144.953347"
20073,,Spencer Street between Little Collins Street and Bourke Street,-37.817791,144.9534254,2023-10-31,"-37.817791, 144.9534254"
20135,61520,Flinders Lane between William Street and King Street,-37.8190636,144.9580403,2023-10-31,"-37.8190636, 144.9580403"
20101,63132,Little Collins Street between Queen Street and William Street,-37.8161323,144.9605555,2023-10-31,"-37.8161323, 144.9605555"
20007,65311,Lonsdale Street between Swanston Street and Elizabeth Street,-37.8115528,144.9643936,2023-10-31,"-37.8115528, 144.9643936"
20007,65362,Lonsdale Street between Swanston Street and Elizabeth Street,-37.8121226,144.9631113,2023-10-31,"-37.8121226, 144.9631113"
20005,,Lonsdale Street between Russell Street and Swanston Street,-37.8114898,144.9652547,2023-10-31,"-37.8114898, 144.9652547"
20003,,Lonsdale Street between Exhibition Street and Russell Street,-37.8107426,144.9675345,2023-10-31,"-37.8107426, 144.9675345"
20014,,Lonsdale Street between King Street and Spencer Street,-37.8146576,144.9543167,2023-10-31,"-37.8146576, 144.9543167"
20003,,Lonsdale Street between Exhibition Street and Russell Street,-37.8101713,144.9690966,2024-09-25,"-37.8101713, 144.9690966"
21417,,Spencer Street between Dudley Street and Rosslyn Street,-37.8096288,144.9495294,2023-10-31,"-37.8096288, 144.9495294"
21423,,Spencer Street between Rosslyn Street and Stanley Street,-37.8089502,144.9489995,2023-10-31,"-37.8089502, 144.9489995"
21423,,Spencer Street between Rosslyn Street and Stanley Street,-37.8089953,144.9490394,2023-10-31,"-37.8089953, 144.9490394"
21423,,Spencer Street between Rosslyn Street and Stanley Street,-37.8090845,144.9491164,2023-10-31,"-37.8090845, 144.9491164"
21423,,Spencer Street between Rosslyn Street and Stanley Street,-37.8086473,144.9490162,2023-10-31,"-37.8086473, 144.9490162"
22667,,Hawke Street between Spencer Street and Miller Street,-37.806357,144.9479008,2023-10-31,"-37.806357, 144.9479008"
22667,,Hawke Street between Spencer Street and Miller Street,-37.8061001,144.9478773,2023-10-31,"-37.8061001, 144.9478773"
22667,,Hawke Street between Spencer Street and Miller Street,-37.8059755,144.9480081,2023-10-31,"-37.8059755, 144.9480081"
22667,,Hawke Street between Spencer Street and Miller Street,-37.8058848,144.9484091,2023-10-31,"-37.8058848, 144.9484091"
22467,,St Kilda Road between Dorcas Street and Domain Road,-37.8302055,144.9715447,2024-06-05,"-37.8302055, 144.9715447"
22467,,St Kilda Road between Dorcas Street and Domain Road,-37.8305268,144.971563,2024-06-05,"-37.8305268, 144.971563"
22467,,St Kilda Road between Dorcas Street and Domain Road,-37.8305808,144.9715667,2024-06-05,"-37.8305808, 144.9715667"
22467,,St Kilda Road between Dorcas Street and Domain Road,-37.8306888,144.9715746,2024-06-05,"-37.8306888, 144.9715746"
22467,,St Kilda Road between Dorcas Street and Domain Road,-37.8307968,144.9715832,2024-06-05,"-37.8307968, 144.9715832"
22467,,St Kilda Road between Dorcas Street and Domain Road,-37.8312821,144.9716368,2024-06-05,"-37.8312821, 144.9716368"
22467,,St Kilda Road between Dorcas Street and Domain Road,-37.8315477,144.9717024,2024-06-05,"-37.8315477, 144.9717024"
22467,,St Kilda Road between Dorcas Street and Domain Road,-37.8308245,144.9714713,2024-06-05,"-37.8308245, 144.9714713"
22467,,St Kilda Road between Dorcas Street and Domain Road,-37.8315725,144.9715834,2024-06-05,"-37.8315725, 144.9715834"
21695,,Gower Street between Macaulay Road and Derby Street,-37.7947752,144.9294208,2023-10-31,"-37.7947752, 144.9294208"
20677,,Barkly Street between Canning Street and Rathdowne Street,-37.7999109,144.9712924,2023-10-31,"-37.7999109, 144.9712924"
20677,,Barkly Street between Canning Street and Rathdowne Street,-37.7994777,144.9721006,2023-10-31,"-37.7994777, 144.9721006"
20677,,Barkly Street between Canning Street and Rathdowne Street,-37.8000648,144.9710193,2023-10-31,"-37.8000648, 144.9710193"
20677,,Barkly Street between Canning Street and Rathdowne Street,-37.8002897,144.9706208,2023-10-31,"-37.8002897, 144.9706208"
21441,,Dryburgh Street between Ireland Street and Spencer Street,-37.8059545,144.9430779,2023-11-02,"-37.8059545, 144.9430779"
21441,,Dryburgh Street between Ireland Street and Spencer Street,-37.8060592,144.9430591,2023-11-02,"-37.8060592, 144.9430591"
20042,,Little Lonsdale Street between Elizabeth Street and Queen Street,-37.8116519,144.9605379,2023-11-21,"-37.8116519, 144.9605379"
20042,66238,Little Lonsdale Street between Elizabeth Street and Queen Street,-37.8119253,144.9596048,2023-11-21,"-37.8119253, 144.9596048"
20042,66237,Little Lonsdale Street between Elizabeth Street and Queen Street,-37.811905,144.9596737,2023-11-21,"-37.811905, 144.9596737"
21925,,George Street between Simpson Street and Powlett Street,-37.8154758,144.9870345,2023-11-02,"-37.8154758, 144.9870345"
21925,,George Street between Simpson Street and Powlett Street,-37.8154693,144.9869774,2023-11-02,"-37.8154693, 144.9869774"
21925,,George Street between Simpson Street and Powlett Street,-37.8154725,144.9870059,2023-11-02,"-37.8154725, 144.9870059"
21925,,George Street between Simpson Street and Powlett Street,-37.815423,144.9865665,2023-11-02,"-37.815423, 144.9865665"
21052,,Arden Street between Munster Terrace and Laurens Street,-37.8000599,144.9426005,2023-11-20,"-37.8000599, 144.9426005"
21654,,Laurens Street between Queensberry Street and Arden Street,-37.8017348,144.9416728,2023-11-20,"-37.8017348, 144.9416728"
20174,,Queen Street between Bourke Street and Little Bourke Street,-37.8142742,144.9602515,2023-11-21,"-37.8142742, 144.9602515"
20174,,Queen Street between Bourke Street and Little Bourke Street,-37.8143305,144.9602773,2023-11-21,"-37.8143305, 144.9602773"
20118,62343,Collins Street between William Street and King Street,-37.8179318,144.9583675,2023-11-21,"-37.8179318, 144.9583675"
20118,,Collins Street between William Street and King Street,-37.817987,144.9581753,2023-11-28,"-37.817987, 144.9581753"
20170,53917,Queen Street between Flinders Street and Flinders Lane,-37.8182153,144.9623133,2023-11-21,"-37.8182153, 144.9623133"
20174,54317,Queen Street between Bourke Street and Little Bourke Street,-37.8143467,144.9605359,2023-11-21,"-37.8143467, 144.9605359"
20174,54315,Queen Street between Bourke Street and Little Bourke Street,-37.8144651,144.9605898,2023-11-21,"-37.8144651, 144.9605898"
20057,,Little Bourke Street between Elizabeth Street and Queen Street,-37.8136163,144.9615378,2023-12-08,"-37.8136163, 144.9615378"
20044,,Little Lonsdale Street between Queen Street and William Street,-37.8126119,144.9571843,2023-12-08,"-37.8126119, 144.9571843"
23311,18623,Collins Street between Merchant Street and Bourke Street,-37.8211216,144.9430226,2023-10-31,"-37.8211216, 144.9430226"
22345,,Bayles Street between Park Drive and Gatehouse Street,-37.7936356,144.9553364,2023-10-31,"-37.7936356, 144.9553364"
22500,,Queensberry Street between Cardigan Street and Swanston Street,-37.8047514,144.9641544,2024-08-14,"-37.8047514, 144.9641544"
20482,,Swanston Street between Victoria Street and Queensberry Street,-37.8061649,144.962892,2024-08-23,"-37.8061649, 144.962892"
20118,62338,Collins Street between William Street and King Street,-37.8178404,144.9586879,2023-11-21,"-37.8178404, 144.9586879"
21499,58745,Spencer Street between Jeffcott Street and Batman Street,-37.8112915,144.9504564,2024-04-05,"-37.8112915, 144.9504564"
22915,,Merchant Street between Bourke Street and Victoria Harbour Promenade,-37.8194029,144.9434709,2023-10-31,"-37.8194029, 144.9434709"
22915,,Merchant Street between Bourke Street and Victoria Harbour Promenade,-37.8196425,144.9437426,2023-10-31,"-37.8196425, 144.9437426"
22894,18611,Village Street between Collins Street and McCrae Street,-37.8213506,144.951112,2023-10-31,"-37.8213506, 144.951112"
22822,18531,Aurora Lane between Bourke Street and Collins Street,-37.8194791,144.9504426,2023-10-31,"-37.8194791, 144.9504426"
22822,,Aurora Lane between Bourke Street and Collins Street,-37.8187164,144.949841,2024-08-05,"-37.8187164, 144.949841"
22053,,Balston Street between Kavanagh Street and Southern Link Road,-37.8260291,144.962357,2024-05-09,"-37.8260291, 144.962357"
22046,,Balston Street between City Road and Kavanagh Street,-37.8258291,144.9619359,2024-05-09,"-37.8258291, 144.9619359"
22077,,Kavanagh Street between Southbank Boulevard and Power Street,-37.8236693,144.9648689,2024-06-07,"-37.8236693, 144.9648689"
20135,61521,Flinders Lane between William Street and King Street,-37.8190823,144.9579763,2023-10-31,"-37.8190823, 144.9579763"
22227,,Domain Road between Millswyn Street and Park Street,-37.8341387,144.9822013,2023-10-31,"-37.8341387, 144.9822013"
21116,,O'Connell Street between Queensberry Street and Peel Street,-37.8026793,144.9569378,2023-10-31,"-37.8026793, 144.9569378"
22198,,Birdwood Avenue between Dallas Brooks Drive and Anzac Avenue,-37.8286823,144.9739078,2024-07-18,"-37.8286823, 144.9739078"
22198,,Birdwood Avenue between Dallas Brooks Drive and Anzac Avenue,-37.8288408,144.9739975,2024-07-19,"-37.8288408, 144.9739975"
22198,,Birdwood Avenue between Dallas Brooks Drive and Anzac Avenue,-37.8293374,144.9741978,2024-07-18,"-37.8293374, 144.9741978"
22198,,Birdwood Avenue between Dallas Brooks Drive and Anzac Avenue,-37.8271736,144.9725777,2024-07-17,"-37.8271736, 144.9725777"
22198,,Birdwood Avenue between Dallas Brooks Drive and Anzac Avenue,-37.8308248,144.9760826,2024-07-17,"-37.8308248, 144.9760826"
21232,,Abbotsford Street between Canning Street and Erskine Street,-37.7958955,144.9466391,2023-10-31,"-37.7958955, 144.9466391"
22516,,Abbotsford Street between Wood Street and Canning Street,-37.796789,144.9466559,2023-10-31,"-37.796789, 144.9466559"
